SMILES,Tg,FFV,Tc,Density,Rg
*Oc1c(C)cc(*)c(C(=O)c2ccc(Br)cc2)c1C,,,,,
*Oc1ccc(Oc2cccc(*)c2C#N)c(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,,,,,
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1CCCCCCC,,,,,
*CC(*)C(=O)OCCOC(=O)c1ccc(OC(=O)c2ccc(OCC(O)CO)cc2)cc1,,,0.274634,1.178079,12.9432
*Oc1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc(OC(=O)CCCCC(*)=O)c(OC)c4)cc3)cc2)cc1OC,,,,,
*Oc1ccc(Oc2ccc(C(=O)C(=O)c3ccc(*)cc3)cc2)cc1,,,,,
*CCCCN(CCOC(=O)c1ccc(C(=O)O*)cc1)c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,,,0.256252,1.181052,17.91805
*CC(CCCCCCCCOc1ccc(/N=N/c2ccc(C#N)cc2)cc1)COC(=O)CCCCCCCCCCCCC(=O)O*,,,0.31,0.987164177,
*CC(*)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)cc1,,,,,
*c1cc(C)c(CCCCCCCCCCCCCC[Si](*)(C)C)c(CC(CC)CCC)c1,,,,,
*OC(C)COC(=S)C(C)NC(=O)CCCCC(=O)OCCCCCCOc1ccccc1C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,,,,,
*CC(*)c1c(C)cc(C)c(F)c1Cl,202.14000000000004,0.396,,,
*NNC(=O)c1ccc(C(=O)NNC(=S)c2cccc(C(*)=S)c2)cc1,,,,,
*CC(*)OC(=O)CS(=O)(=O)C(C)(C)C,,,,1.116434,12.5176833
*CCN(CCOC(=O)c1ccc(C(=O)O)c(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4cc(C(=O)O*)ccc4C(=O)O)cc3)cc2)c1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,,,,,
*O[SiH](*)OCCCCCCCCCCCCCCCCCCCCCCCC,,,,,
*Nc1ccc(NC(=O)c2ccc(C(=O)NSC(=O)c3cccc(OC(=O)C(*)=O)c3)cc2)cc1,483.66,,,,
*CCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,,,,,
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(*)=O)cc3)cc2)cc1Cc1ccc(S(=O)(=O)O[Na])cc1,,,,,
*Cc1cc(C)c(C(=O)O*)cc1C,,,0.217,1.04999148,
*CC(*)c1ccccc1OC(CO)OCCOCCOc1ccc(OC(=O)c2ccc(-c3ccccc3)cc2)cc1,,,,1.118513,12.52525
*OC(C)COC(=O)C(C)C(*)OC(C)C,,,0.200774,0.975506,13.438
*CCCCCCCCCCCCCCOC(=O)C(*)CCCCCC,,,,,
*/C=C/c1cccc(*)c1,,,0.29,1.028208239,
*CC(=O)CNC(=O)c1ccc(NC(=O)CCCCCCCOC(=O)c2cccc(C(=O)O*)c2)cc1,,,,,
*c1cccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1C,,,,,
*NC(=O)CCCCCCCCCCC(=O)NCCSCCCCCCCCCCNC(=O)C(CCCCCCCCC)N*,,,,,
*C(=O)Oc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(OC(=O)c4cccc(*)n4)cc3)cc2)cc1,,,,,
*CC(=O)C(C)c1ccc(C#Cc2cc(OCCCCCCCC)c(Cl)c(*)c2Cl)o1,,,,,
*Nc1ccc(NC(=O)c2cc(C)c(C(*)=O)c(C(C)(C)C)c2)cc1C,,,,,
*CC(CCCCC)CC(C)(CSC)c1cnc(-c2cc(Br)cc(*)c2OC)nc1O,,,0.165821,1.138451,14.42563333
*CC(*)(C)C(=O)OCC(C)CCCOCCCOc1ccc(C(=O)Oc2ccc(Cl)cc2)cc1,,,,0.609768,12.6100667
*c1ccc(*)n1CCC(=O)NO,,,,,
*CCCCCCCCCCCCCC(=O)NCCCSCCCCCCCNC(=O)COC(=O)CCCCO*,29.05000000000001,0.36,0.392573,0.969421,21.4182
*NC1CC(C)(C)CC(C)(CNC(=O)c2cc(NC(=O)C(CC(C)C)N3C(=O)c4ccccc4C3=O)cc(C(*)=O)c2)C1,,,,,
*CCOc1ccc(C(=O)OCCOC(=O)c2ccc(O*)cc2OC)c(OC)c1,,,,,
*Cc1ccc(CCSC(=O)CCCCCCCCC(=O)NCCCSCCNC(*)=CCC(=O)OCCCC)cc1,,,0.260712,1.027276,19.12125
*/C=C/c1cc(C=C)c(*)cc1[N+](=O)[SH]=O,,,,,
*OCCOC(=O)C(C(=O)OC)C(*)C([2H])=O,,,0.201392,1.206641,16.16513333
*Oc1ccc(C(C)(C)c2ccc(OCCCCCC(*)=O)c(OC)c2)cc1OC,,,0.25358,1.047861,18.0185333
*/N=C(/*)CCCCOc1ccc(C(=O)c2ccc(OC)cc2OC)cc1,,,0.249023,1.092171,11.93941667
*CCC(=O)OCCCCCC(=O)Nc1ccc(C)c(NC(=O)C(=O)N*)c1,,,0.24092,1.1355,16.59181667
*Cc1ccc(CN(CC)c2ccc(N(*)CCCCCC)cc2)cc1,,,,,
*CC(*)C(=O)OCCCCCCCCOc1cc(OC(C)=O)cc(C(F)(F)F)c1,,,,,
*C(=O)N1C(=O)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C2(CCCC2)C1=O,,,,,
*Oc1ccc(OC(=O)c2ccc(-c3ccc(C(=O)OC(=O)c4cccc(OC(=O)CCCCC(*)=O)c4)cc3)cc2)cc1,,,0.233104,1.193665,27.8718333
*c1ccc2c(c1)Cc1cc(*)ccc1-2,,,,,
*Sc1ccccc1NC(=O)c1ccc(C(C)(C)c2ccc(C(*)=O)c([N+](C)(C)C)c2)cc1,,,,,
*CCN(CCOC(=O)c1ccc(C(=O)O*)c(C)c1)c1ccc(C(C)CCCC)cc1,,,0.238379,1.041545,16.96606667
*CC(*)C(=O)NC12CC3CC(CC(C3)C1)C2,,,,,
*c1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc2)cc1,,,,,
*c1ccc([Si](*)(CCCC)CCCC)cc1,,,,,
*Oc1cc(C)c(C(c2cc(C(C)C)c(Oc3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2C)c2ccccc2C(=O)O)cc1C(C)C,,,,,
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1C(=O)OCCCCCCc1cccnc1,,,,1.142184,22.5707333
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,,
*/C(I)=C(/*)c1ccccc1,,,0.064,1.279179363,
*Oc1ccc(C(=O)OCCCCOCCCCOCCCCOC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,,,,,
*/C=C(/*)c1ccccc1C(C)C,,,0.139,0.779503226,
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,,,,,
*OC(C)COC(=O)c1ccc(Oc2cccc(C(=O)Nc3ccc(*)cc3)c2)cc1,,,0.317517,1.154764,23.64746667
*/C=C/c1cc(COCCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)c(*)s1,,,,,
*NC(=O)CCNC(=O)C(C)NC(=O)CCCCOC(=O)c1ccc(C(=O)OC(C)C(*)=O)cc1,,,0.237313,1.151041,21.64641667
*CCCCCCOCCCCCCCCCOCCC(=O)O*,2.4600000000000364,0.362,0.314776,0.935203,21.0688333
*c1ccc([Si](*)(C)C=C)cc1,,,,,
*CCOC(=O)c1ccc(C(=O)NCCCCCCCNC(=O)c2ccc(-c3ccc(O*)cc3)cc2)cc1,,,0.343649,1.110468,27.1440667
*CCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,,,,,
*Cc1ccc(COC(=O)CCCCCCCCCCC(=O)O*)cc1,,,0.272,1.004809328,
*Cc1cc(NC(=O)c2ccc(-c3cccc(C(*)=O)c3)cc2)cc(S(=O)(=O)c2ccccc2)c1,,,0.281569,1.240608,19.31898333
*Oc1ccc(Oc2ccc(NC(NC(*)=O)=C(C)CC#N)cc2)cc1,,,0.285934,1.136262,23.27806667
*c1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(-c7ccc(N8C(=O)c9ccc(C(=O)c%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9C8=O)cc7)cc6C(F)(F)F)cc5)c5ccccc5C(=O)N4c4ccccc4)cc3)c(C(F)(F)F)c2)cc1,,,,,
*CCCCCCOC(=O)CCCCCCCCCCCCCC(=O)NCCCSCCCCNC(=O)O*,,,0.278216,0.974739,20.44815
*CCN(CCOC(=O)Nc1ccccc1CS*)c1ccccc1,,,0.199032,1.16579,14.545585
*OCCN(*)C(C)(C)C,,,0.179752,0.876275,12.0671667
*CCOC(=O)NS(=O)(=O)CCCCC(=O)O*,,,0.178529,1.288231,15.87018333
*Cc1ccc(CCCCCCCCCCCCCCCCOC(=O)OCCCCCCCCOC(=O)S*)cc1,,,0.352027,0.959746,20.399
*CC(*)C(=O)NNC(=O)c1ccc([N-]C(=O)Oc2ccc(/N=N/c3ccc(C(=O)Oc4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,,,,,
*CCCCCCCCCCCCCCSSCC(=O)Nc1ccc(-c2ccc(NC(=O)S*)cc2)cc1,,,0.312381,1.093597,23.11325
*Oc1ccc(/N=N/c2ccc(C(*)=O)cc2)cc1Sc1ccccc1,164.64000000000004,0.371,,,
*C1CC(C)(C)OC1*,,,,,
*C(=O)NCCCN1CCN(c2ccc(N3C(=O)c4ccc(C(*)(F)C(F)(F)F)cc4C3=O)cc2)C1,,,0.228851,1.296938,21.43335
*CCCCCC(=O)OCCCCCCOC(=O)c1ccc(O*)cc1,,,0.309,1.053435254,
*CC(CCCCCCCCCCCCCCCC)C1C=CC(*)CC1,,,,,
*O[Si](*)(C)CCCCCC(=O)Oc1ccc(C(=O)OCCOC(=O)c2ccc(N(C)CC)cc2)cc1,,,,,
*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(*)c(Br)c4)cc3)cc2OC)c(OCCCCCC)c1,,,0.270519,1.152433,24.3740333
*Oc1ccc(-c2ccc(OC(=O)C(=O)NNC(=O)c3cccc(C(*)=O)c3)cc2)cc1,,,0.424901,1.247422,28.5674833
*c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5c6nc(cc7[nH]c(c(*)c8nc(cc9[nH]c5c(C)c9CC)C(CC)=C8C)c(C)c7CC)C(CC)=C6C)s4)s3)s2)s1,,,,,
*CCCCOC(=O)NCCCCSCCSS[SH]SCCNC(=O)O*,,,,,
*[Se]c1ccc(CCCCCC(=O)OCCCCCCCCCOC(=O)c2ccc(C(*)=O)cc2)cc1,,,,,
*CCCCCCOC(=O)c1ccc(C(C)(C)c2ccc(C(=O)NCCCS*)c(C)c2)cc1OC,,,0.211414,1.057743,18.3031833
*/C=C/C1CCC(*)(C)C1,,,,,
*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(*)cc5)cc4)cc3)cc12,,,,,
*CCCCC(=O)Oc1ccc(OC(=O)c2ccc(-c3ccc(O*)c(CCCC)c3)cc2)cc1OC,,,0.263414,1.088188,21.73816667
*CCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)OCCCCOc3ccc(O*)cc3)cc2)cc1,,,0.287379,1.091878,27.1458333
*Nc1ccccc1CN(CCCC)c1cc(CO)c(C)c(/N=N/c2ccc(*)cc2)c1,,,,,
*Nc1cc(OCCCCCC)cc(N(*)CCCC)c1,,,,,
*Oc1cccc(OC(=O)CCC(=O)NCCCCCCCCCCNC(=O)c2ccc(*)cc2)c1,,,0.277117,1.060718,22.1017333
*Oc1ccc(NC(=O)c2ccc(OCCOCCOCCOc3ccc(C(*)=O)cc3)c(C(=O)OCCCCOc3ccc(C(=O)O)cc3)c2)cc1,,,0.319695,1.192588,21.84496667
*CCP(CCCCCOC(=O)O*)c1cccc(C)c1,,,,,
*CCCCCCCCCCCCCCNS(=O)(=O)c1ccc(/C=N/c2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)cc1,,,,,
*Oc1ccc(Oc2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1C(=O)OC,,,0.402547,1.180979,30.4247333
*CCNC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)N*)cc2)cc1,,,0.24,1.053328664,
*COc1ccc(CCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*)cc1,,,0.293136,0.945025,18.3283
*CCCN(*)C([2H])(F)C(=O)OCCc1ccc([Si](C)(C)C)s1,,,,,
*OC(=O)CCC(C)SC(=O)OCCCCCCOc1ccc(-c2ccc(OC(=O)c3cccc(C(=O)O)c3)cc2)cc1*,,,0.198485,1.150915,17.2893
*CCCCCCCCCCOC(=O)c1ccc([Si](*)(C)c2ccc([N+](=O)[O-])cc2)cc1,,,,,
*c1nnc(-c2cccc(-c3nnc(C4CCC(*)CC4)o3)c2)o1,,,,,
*C#CC=CCC[N+](*)(C)C,,,,,
*Nc1ccc(-c2ccc(NC3=C(Cl)C(=O)C(*)=C(Cl)C3=O)c(C)c2)cc1C,,,,,
*c1ccc(/C=C/c2ccc(/C=C/c3ccc([Si](*)(c4ccccc4)c4ccccc4)cc3)cc2)cc1,,,,,
*C#Cc1ccc(COC(=O)NCCCOCCN(CC)c2ccc(C(=O)O*)cc2)cc1,,,,,
*CCCC(=O)NCCCNC(=O)CC/C=C/CC(=O)N*,,,,1.074278,20.1776667
*C#CCCCCCCCCCOC(=O)N/C(=C/C(C)=O)c1ccc(C(=O)O*)cc1,,,,,
*C(=O)c1ccc(C2(c3ccc(C(=O)c4ccc(Oc5ccc(C(=O)c6ccc(C(=O)c7ccc(Oc8ccc(*)cc8)cc7)cc6)cc5)cc4)cc3)OC(=O)c3ccccc32)cc1,,,,1.148565711,
*Cc1ccc2[nH]c(-c3ccc4sc5ccc(-c6nc7cc(*)ccc7[nH]6)cc5c4c3)nc2c1,,,,,
*O[Si](*)(C)[Si](C)(C)COc1ccc(C(F)(F)F)cc1,,,,,
*O[Si](C)(C)CCCCCCCCOc1ccc(/C=N/N=C/c2ccc(*)cc2)cc1,,,,,
*c1cccc(C(c2cccc(-c3nnc(*)n3-c3ccccc3)c2)(C(F)(F)F)C(F)(F)F)c1,,,,,
*CCC(=O)OC(=O)CCC1CCC(*)N1C,,,,,
*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccc(NC(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,,,,,
*OCC(C)(COC(=O)CCCCCCCC)C(*)OCC,,,0.227796,0.91541,12.34845
*CC(*)(C)C(=O)NCCCCCCN(CCCC)c1ccc(/N=N/c2ccc(Cl)cc2)cc1,,,,,
*CCCCCOC(=O)CC(=O)O*,,,,,
*CC(*)c1ccc(OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(CNCCCCCC)cc3)cc2)cc1,,,,,
*CCCCSCC(C*)CC(C)C,,,,,
*CC(*)=P(F)(F)Cl,,,,,
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,,,,,
*CCCCCCOC(=O)Cc1ccc(C(=O)NCCCCSS*)cc1,,,0.201828,1.098237,23.8302667
*Oc1ccc(/C=C2\CC/C(=C\c3ccc(OC(=O)c4cccc(/N=N/c5cccc(C(*)=O)c5)c4)cc3)C2=O)cc1,,,,,
*Nc1cc(SC(*)=O)c(C)cc1C,,,,,
*CCCCCCCCCCCCOC(=O)c1ccc(CCSC(=O)OCc2ccc(COC(=O)COCCOCCOCCOCCOCCOC(=O)COCCOCCOCCOCCOCCO*)cc2)cc1,,,,,
*CCCC(=O)NCCSCCCCCNC(=O)O*,,,0.224652,1.097147,18.7434667
*C(=O)CCCCC(=O)c1ccc(/C=C2\CC/C(=C\c3ccc(*)o3)C2=O)o1,,,,,
*Oc1ccc(NC(=O)c2ccc(/C=C/c3ccc(-c4ccc(C(C)(C)c5ccc(*)cc5)cc4)cc3)cc2)cc1,,,0.352651,1.065265,25.88673333
*Oc1ccc(OC(=O)c2cc(OCCCCCCOCCCCC)c(C(*)=O)cc2OCCCCCCOCCCCC)cc1,,,,,
*CC(*)c1ccc(C(=O)OCCCCCOc2ccccc2)cc1,,,0.272081,1.054073,12.34535
*c1ccc(-c2nc3cc4nc(*)[nH]c4cc3[nH]2)c(S(=O)(=O)O)c1,,,,,
*CC(*)(C)C(=O)OC(F)(Cl)OC(F)(F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,1.543397,13.9240333
*OC(=O)Nc1ccc(Cc2ccc(NC(=O)Oc3ccc(NC(=O)c4ccc(*)cc4)cc3)cc2)c(C)c1C,,,,1.140674,25.6629667
*N=P(*)(O)CCC(C)(C)OC(C)CSCC,,,,,
*Oc1ccc(CC(NC(=O)CCCCC(=O)OC)c2ccc(OC(=O)CCCCCCCCCC(*)=O)cc2)cc1,,,0.227958,1.044784,17.42795
*Oc1ccc(-c2ccc(NC(=O)CCCCCCCCCCCCCC(*)=O)cc2)cc1,,,0.387449,1.023883,22.7299167
*CC(C)C(C)(C)COC(=O)c1cccc(C(=O)N*)c1,,,0.183136,1.046067,17.16726667
*Oc1ccc(/N=C/c2ccc(OC(=O)CCC(*)=O)cc2)c(C)c1,,,,,
*CC(=O)CNC(=O)CCCCCCCCS*,,,0.256993,1.049114,22.78655
*CCCCCCCCCCC(C)COC(=O)N(CC(C)CC)C(*)=O,,,0.243923,0.915845,15.9780833
*Oc1ccc(C(=O)Nc2ccc(Sc3ccc(C(=O)c4ccc(Oc5ccc(C(=O)c6ccc(S(=O)(=O)c7ccc(C(=O)c8ccc(*)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,,,,,
*CCCCC[N+](*)(C)CCCCCCCCCCCCCC,207.27000000000004,0.454,,,
*c1cc(CCCCCC)c(*)[nH]1,,,,,
*CCOCOCCOCCOC(=O)c1ccc(C(=O)O*)c(OC)c1,,,0.271739,1.197003,20.83276667
*CC(c1ccccc1)C(*)OC(C)C,,,0.166905,0.865494,13.81433333
*CCCC(C=C)CO*,,,0.231779,0.913232,18.9897
*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2C(=O)OCCCCCCCCCCCC)cc1C,,,,,
*CCOc1ccc(C(=O)Nc2ccc(Sc3ccc(S(=O)(=O)c4ccc(O*)c(C)c4)cc3C)cc2)cc1,,,0.214891,1.20451,18.7338333
*CC(*)C(=O)OCCCCCC(=O)OCCCCCCOc1ccc(N(C)C)cc1,,,0.246598,1.021025,12.18316667
*CCC[N+](C)NC(=O)C(=O)N(*)C,,,,,
*CCOC(=O)Nc1ccc(NC(=O)OCCCCCCCOC(=O)Oc2ccc(/C=C/C(=O)Oc3ccc(C(=O)O*)cc3)cc2)cc1,,,,1.164782,22.60695
*C(=O)NCCCCCCCCNC(=O)c1cccc(*)n1,,,,,
*/C=C/c1ccc(Cc2ccc(N(*)c3ccc(C#N)cc3)cc2)cc1,,,,,
*Oc1cc(C(=O)OCCOCCCCCCCCOC(=O)c2ccc(/C=C/c3ccc(/N=C/c4ccc(*)cc4)cc3)cc2)ccc1O,,,,,
*Oc1ccc(C[n+]2ccc([Si](c3ccccc3)c3cc(Cl)c(C)cc3*)c(F)c2F)c(Br)c1,,,,,
*/C=C/c1ccc(*)c(OC)c1,,,0.673,0.980636244,
*CCCCOC(=O)CCCCCCCCCCC(=O)O*,,,,,
*CCCCCCP(=O)(O*)OCCO,,,,,
*c1ccc([Si](*)(C)c2ccc(OC)cc2)cc1,,,,,
*Oc1ccc(Oc2ccc(Oc3ccc(/C=N/CCCCNC(*)=O)c(C(C)(C)C)c3)cc2)cc1,,,,,
*Oc1ccc(-n2on2-c2ccc(-c3ccc(OCCCCCCOc4ccc(OC(=O)CC(*)=O)cc4)cc3)cc2)cc1,,,,,
*CCCCCCCCCCCCCCOC(=O)CCCCCOC(=O)Nc1ccc(O*)cc1,,,,,
*OC(C)CCOC(=O)CCC(*)=O,,,,,
*CC(*)(C)C(=O)OC(CC)CC(C)Oc1ccc(/N=N/c2ccc(C#N)cc2)cc1,,,,,
*CCCCCCCCCCCC(=O)NCCCCCNC(=O)CCCCOC(=O)c1ccc(C(=O)O*)cc1,,,0.300661,1.018086,21.3564833
*c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5cc6ccccc6cc5Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,,,,
*Nc1cc(*)ccc1CCCCCC,,,,,
*CCN(CCOC(=O)Nc1cccc(NC(=O)O*)c1)C(=O)OCCC,,,0.210043,1.162027,16.1724167
*Oc1ccc(/N=C/c2ccc(OC(=O)CCCCCCOC(=O)NNC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,,,,,
*CC(=O)NNC(=O)c1ccc(C(=O)Oc2ccc(-c3nnc(*)s3)cc2)cc1,346.72,0.345,,,
*C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cccc(*)n2)c1,,,,,
*Nc1ccc(Oc2ccc(NC(=O)Nc3ccc(Cc4ccc(NC(=O)/C=N/CCCC/N=C/c5ccc(*)c(C(C)C)c5)cc4)cc3)cc2)cc1,,,,,
*Oc1ccc(OC(=O)c2ccc(CC(=O)Oc3ccc(/C=C/c4ccc(OC(*)=O)cc4)cc3)cc2)cc1,,,0.266689,1.190164,28.13675
*NC(=O)C(O)CCC(C)C(=O)NCCCCCNC(=O)C(=O)NC(=O)C(O)C(*)=O,,,0.230492,1.178065,19.3743833
*CCCC(=O)N(C)CCC*,,,0.242787,0.955382,17.1064667
*/C=N/c1cc(OCCCCC)c(-c2cc(*)ccc2-c2ccccc2C)cc1CCCCCC,,,,,
*c1ccc(Oc2ccc(-c3csc(/N=C/c4ccc(OCCOc5ccc(/C=N/c6nc(*)cs6)cc5)cc4)n3)cc2)cc1,,,,,
*CCC[PH](C)(CCBr)C(=O)N*,,,,,
*CNC(=O)NCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,,,,,
*c1nc2cc(-c3ccc4[nH]c(C56CC7CC(CC(*)(C7)C5)C6)nc4c3)ccc2[nH]1,,,,,
*CC(*)c1ccc(Br)cc1C(C)CCC,,,,,
*CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)c(C)c2)cc1C,,,0.254,1.12615973,
*c1cc(C#N)c(-c2ccc(-c3sc(-c4cc(CCCCCCCC)c(*)cc4CCCCCCCC)cc3C#N)cc2)s1,,,,,
*CC(*)(CC(=O)Oc1ccccc1)C(C)(Cl)Cl,,,0.147736,1.225675,10.848415
*CC(*)(C)C(=O)OCCCCN1CCCC1=O,,,,,
*NC(C)CCCS(=O)(=O)NC(*)C(=O)OCC(C)(C)C,,,0.172293,1.059654,12.8669
*CCCCCCCCCNC(=O)C(=N)C(=O)N*,,,,,
*Nc1cc(/C=C/c2ccc(*)cc2)ccc1CCCCC,,,,,
*Oc1ccc(OC(=O)Oc2ccc(OC(*)=O)cc2)cc1Cl,,,,,
*Oc1ccc(/N=C/c2ccc(/C=N/c3ccc(Oc4ccc(C(F)(F)F)cc4)c(*)c3)c(C(=O)O)c2)cc1,,,,,
*O[Si](C)(C)CCCCCC(=O)OC(=O)c1ccc(Oc2ccc(C(C)(C)c3ccc(C(=O)Nc4ccc(*)cc4)cc3)cc2)cc1,,,,,
*COc1ccc(/C=C2\CC/C(=C\c3ccc(OCc4nnc(-c5ccc(-c6ccc(-c7nnc(*)n7-c7cccnc7)cc6)cc5)n4-c4cccnc4)cc3)C2=O)cc1,,,,,
*SC(=O)c1ccc(C[Ge](*)(C)Cc2ccccc2)cc1,,,,,
*CC(*)CCC(C(=O)OC)C(C#N)CC(F)(F)C(F)F,,,0.134829,1.138994,11.47135
*CC(*)c1ccc(C=O)cc1,,,0.171,1.016436961,
*C#Cc1ccc(OCCCCCCCCCCCCCCOc2ccc(/C=N/N=C/c3ccc(O*)cc3)cc2)cc1,47.950000000000045,0.37,,,
*NC(C)CCNC(=O)CCCC(=O)NCCCCCNC(*)=O,,,,,
*CCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,,,,,
*Nc1ccccc1CCNC(=O)c1cccc(C(*)=O)c1,,,,,
*CCCCCCCC(=O)OCC1CCC(C*)CC1,,,0.317184,0.919126,18.46271667
*CCNC(=O)CCCCC(=O)NCCCCCCCNC(=O)CCCCC(=O)N*,,,0.298134,1.025138,18.7337667
*/C=N/c1ccc(/N=C/c2ccc(Sc3ccc(*)o3)o2)cc1,,,,,
*/C=N/c1ccc(NC(=O)CCCCCCC(=O)Nc2ccc(*)cc2)c(C(=O)OC)c1,,,,,
*CC(*)SC(=O)OCc1ccc(OCCCCCC)cc1,,,0.239197,1.039181,10.7599167
*OC(=O)CCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,,,0.30703,1.160497,27.2700833
*Nc1ccc(-c2ccc(*)cc2)c(C)c1,,,0.58,1.022611513,
*Cc1ccc(COC(=O)CC(=O)O*)cc1,,,,,
*C#Cc1ccc([Si](*)(C)CCC(CC)CCC)cc1,,,,,
*CC(*)C(=O)OCCN(CCC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,,
*CC(*)(C)C(=O)Oc1ccc(/C=C/C(=O)/C=C/c2ccc(O)cc2)cc1,,,,,
*C(=O)N(*)c1ccccc1C(=O)OCc1ccc(Br)cc1,,,0.125553,1.376084,13.3236167
*/C=C1/C=C(*)C[N+](CCCCCC)(CCCCS(=O)(=O)O)C1,,,,,
*C(=O)N(*)CCCC,,,,,
*C(=C(*)c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1ccccc1,,,,,
*CCCCCNC(=O)N*,,,,,
*CCCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(O*)c(OC)c3)cc2)cc1OC,,,,,
*/C=C/c1cc(*)c(CCCCCC(C)(C)C)cc1CCCC,,,,,
*CC(*)OCCOCCOCCOc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,,,0.278143,1.111504,13.2618167
*CCCCCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(*)C5=O,,,,,
*c1cc(C(C)(C)C)cc2c3cc(C(C)(C)C)cc(*)c3n(CCCCCCCCCCCCCCCC)c12,,,,,
*OC(=O)CCCC(=O)OCCN(C(=O)OCCCCCOC(=O)NCCCCCCNC(*)=O)C(F)(F)F,,,0.186984,1.171055,16.60416667
*CCCCCCCCCOC(=O)c1ccc(NC(=O)Cc2cccc(C(=O)N*)c2)cc1,,,0.256564,1.071874,19.64975
*SC(=N)c1ccc(C(F)(F)C(*)(F)F)cc1,,,0.120191,1.420827,20.98765
*c1ccc(*)n1C(=O)Nc1ccccc1C#N,,,0.231213,1.159083,16.02193333
